timestamp_unix_s,timestamp_iso,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772695951.6370974,2026-03-05T07:32:31.637097,47.397971,8.5461635,0.3570000231266022,-494.64202880859375,-0.007723642513155937,-0.00552638154476881,-9.731240272521973,-0.0008111983188427985,0.0009571615955792367,-0.0008622166933491826,,
1772695951.7427113,2026-03-05T07:32:31.742711,47.397971,8.5461635,0.35600000619888306,-494.6430358886719,-0.000790339894592762,-0.005648124031722546,-9.731598854064941,-0.0004504522366914898,-0.0015594055876135826,-0.0008934707730077207,,
1772695951.844534,2026-03-05T07:32:31.844534,47.397971,8.5461635,0.35600000619888306,-494.6430358886719,-0.002718650968745351,0.006246017292141914,-9.726241111755371,0.0004570593300741166,0.000962820544373244,-0.0008904754067771137,,
1772695951.945649,2026-03-05T07:32:31.945649,47.397971,8.5461635,0.35600000619888306,-494.6430358886719,-0.002718650968745351,0.006246017292141914,-9.726241111755371,0.0004570593300741166,0.000962820544373244,-0.0008904754067771137,,
1772695952.0468574,2026-03-05T07:32:32.046857,47.397971,8.5461635,0.35600000619888306,-494.6430358886719,-0.002718650968745351,0.006246017292141914,-9.726241111755371,0.0004570593300741166,0.000962820544373244,-0.0008904754067771137,,
1772695952.1497865,2026-03-05T07:32:32.149786,47.397971,8.5461635,0.3570000231266022,-494.64202880859375,-0.007090950384736061,0.0023551140911877155,-9.733019828796387,-0.0008002677350305021,-0.00041467000846751034,-0.00030008351313881576,,
1772695952.2515624,2026-03-05T07:32:32.251562,47.3979711,8.5461635,0.35600000619888306,-494.6430358886719,0.004828359931707382,0.002476046560332179,-9.735588073730469,0.001147155067883432,-0.00024372758343815804,0.0005738320760428905,,
1772695952.3560522,2026-03-05T07:32:32.356052,47.3979711,8.5461635,0.35500001907348633,-494.6440124511719,0.00033153733238577843,0.004618913866579533,-9.730162620544434,-0.00043269945308566093,-0.00044255852117203176,-3.521747930790298e-05,,
1772695952.4578376,2026-03-05T07:32:32.457838,47.3979711,8.5461635,0.35500001907348633,-494.6440124511719,0.00033153733238577843,0.004618913866579533,-9.730162620544434,-0.00043269945308566093,-0.00044255852117203176,-3.521747930790298e-05,,
1772695952.5604274,2026-03-05T07:32:32.560427,47.3979711,8.5461635,0.35500001907348633,-494.6440124511719,0.002933186711743474,-0.0010122881503775716,-9.730467796325684,-1.202996736537898e-05,0.0008371684234589338,-0.0015962421894073486,,
